local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW;solar_per_panel_kWh;solar_1189_panneaux_kWh;bilan_horaire_kWh;energie_stockee_batteries_kWh;etat_batterie_pct;energie_non_servie_kWh;energie_ecretee_kWh
2019-12-12 09:00:00;5.354;3891;1.7;29;50;0.0058620689655172415;6.97;-37.676;1694.8765999999994;76.42841810966809;0.0;0.0
2019-12-12 10:00:00;5.111;3852;5.101;88;45;0.017589655172413794;20.9141;-18.974899999999998;1675.9016999999994;75.57276785714284;0.0;0.0
2019-12-12 11:00:00;6.988;4192;7.325;126;40;0.025258620689655172;30.0325;-2.9795000000000016;1672.9221999999995;75.43841089466088;0.0;0.0
2019-12-12 12:00:00;7.502;4274;8.553;147;35;0.029493103448275864;35.0673;7.5693000000000055;1680.4914999999996;75.77973935786434;0.0;0.0
2019-12-12 13:00:00;7.169;4223;9.728;168;36;0.033544827586206895;39.8848;11.053799999999995;1691.5452999999995;76.27819715007213;0.0;0.0
2019-12-12 14:00:00;5.941;4009;5.824;100;36;0.020082758620689655;23.8784;-6.180600000000002;1685.3646999999996;75.99949044011544;0.0;0.0
2019-12-12 15:00:00;6.789;4150;1.847;32;36;0.006368965517241379;7.572699999999999;-21.6383;1663.7263999999996;75.02373737373736;0.0;0.0
2019-12-12 16:00:00;9.237;4534;0.281;5;35;0.0009689655172413794;1.1521000000000001;-24.6109;1639.1154999999997;73.91393849206348;0.0;0.0
2019-12-12 17:00:00;12.551;4988;0.0;0;40;0.0;0.0;-27.448999999999998;1611.6664999999996;72.6761589105339;0.0;0.0
2019-12-12 18:00:00;13.206;5059;0.0;0;47;0.0;0.0;-33.794;1577.8724999999995;71.15225919913418;0.0;0.0
2019-12-12 19:00:00;15.458;5324;0.0;0;50;0.0;0.0;-34.542;1543.3304999999996;69.59462932900432;0.0;0.0
2019-12-12 20:00:00;22.343;6022;0.0;0;47;0.0;0.0;-24.657;1518.6734999999996;68.48275162337661;0.0;0.0
2019-12-12 21:00:00;34.909;7065;0.0;0;40;0.0;0.0;-5.091000000000001;1513.5824999999998;68.25317911255411;0.0;0.0
2019-12-12 22:00:00;36.693;7197;0.0;0;35;0.0;0.0;1.6929999999999978;1515.2754999999997;68.3295229076479;0.0;0.0
2019-12-12 23:00:00;37.47;7254;0.0;0;28;0.0;0.0;9.469999999999999;1524.7454999999998;68.75656114718615;0.0;0.0
2019-12-13 00:00:00;40.421;7477;0.0;0;30;0.0;0.0;10.421;1535.1664999999998;69.22648358585859;0.0;0.0
2019-12-13 01:00:00;45.391;7839;0.0;0;30;0.0;0.0;15.390999999999998;1550.5575;69.9205221861472;0.0;0.0
2019-12-13 02:00:00;49.999;8167;0.0;0;30;0.0;0.0;19.999000000000002;1570.5565;70.822352994228;0.0;0.0
2019-12-13 03:00:00;53.343;8415;0.0;0;30;0.0;0.0;23.343000000000004;1593.8995;71.87497745310246;0.0;0.0
2019-12-13 04:00:00;60.778;8981;0.0;0;30;0.0;0.0;30.778;1624.6775;73.26287427849928;0.0;0.0
2019-12-13 05:00:00;68.285;9596;0.0;0;33;0.0;0.0;35.285;1659.9625;74.85400883838385;0.0;0.0
2019-12-13 06:00:00;73.221;10046;0.0;0;35;0.0;0.0;38.221000000000004;1698.1835;76.57753878066379;0.0;0.0
2019-12-13 07:00:00;82.719;11110;0.0;0;40;0.0;0.0;42.718999999999994;1740.9025000000001;78.50390061327562;0.0;0.0
2019-12-13 08:00:00;86.147;11609;0.081;1;45;0.0002793103448275862;0.3321;41.4791;1782.3816000000002;80.37435064935066;0.0;0.0
2019-12-13 09:00:00;84.816;11397;4.451;77;50;0.015348275862068965;18.2491;53.0651;1835.4467000000002;82.7672573953824;0.0;0.0
2019-12-13 10:00:00;86.294;11634;10.367;180;45;0.03574827586206897;42.5047;83.7987;1919.2454000000002;86.54605880230882;0.0;0.0
2019-12-13 11:00:00;91.831;12723;16.316;283;40;0.05626206896551724;66.8956;118.72660000000002;1995.84;90.0;0.0;42.13200000000029
2019-12-13 12:00:00;93.274;13104;19.455;337;35;0.06708620689655172;79.76549999999999;138.03949999999998;1995.84;90.0;0.0;138.0395000000001
2019-12-13 13:00:00;93.777;13253;22.073;383;36;0.07611379310344828;90.4993;148.2763;1995.84;90.0;0.0;148.27629999999976
2019-12-13 14:00:00;93.511;13166;20.122;350;36;0.06938620689655173;82.5002;140.0112;1995.84;90.0;0.0;140.01120000000014
2019-12-13 15:00:00;92.107;12792;13.682;238;36;0.047179310344827585;56.096199999999996;112.20319999999998;1995.84;90.0;0.0;112.20320000000015
2019-12-13 16:00:00;90.145;12332;3.733;65;35;0.012872413793103448;15.3053;70.4503;1995.84;90.0;0.0;70.4503000000002
2019-12-13 17:00:00;88.148;11951;0.0;0;40;0.0;0.0;48.147999999999996;1995.84;90.0;0.0;48.14799999999991
2019-12-13 18:00:00;86.135;11598;0.0;0;47;0.0;0.0;39.135000000000005;1995.84;90.0;0.0;39.13499999999999
2019-12-13 19:00:00;84.892;11416;0.0;0;50;0.0;0.0;34.891999999999996;1995.84;90.0;0.0;34.89200000000005
2019-12-13 20:00:00;84.545;11365;0.0;0;47;0.0;0.0;37.545;1995.84;90.0;0.0;37.54500000000007
2019-12-13 21:00:00;84.506;11349;0.0;0;40;0.0;0.0;44.506;1995.84;90.0;0.0;44.506000000000085
2019-12-13 22:00:00;84.379;11335;0.0;0;35;0.0;0.0;49.379000000000005;1995.84;90.0;0.0;49.378999999999905
2019-12-13 23:00:00;83.959;11275;0.0;0;28;0.0;0.0;55.959;1995.84;90.0;0.0;55.95900000000006
2019-12-14 00:00:00;82.99;11143;0.0;0;30;0.0;0.0;52.989999999999995;1995.84;90.0;0.0;52.99000000000001
2019-12-14 01:00:00;81.678;10974;0.0;0;30;0.0;0.0;51.678;1995.84;90.0;0.0;51.67800000000011
2019-12-14 02:00:00;79.492;10708;0.0;0;30;0.0;0.0;49.492000000000004;1995.84;90.0;0.0;49.49199999999996
2019-12-14 03:00:00;77.707;10506;0.0;0;30;0.0;0.0;47.706999999999994;1995.84;90.0;0.0;47.70700000000011
2019-12-14 04:00:00;74.773;10189;0.0;0;30;0.0;0.0;44.772999999999996;1995.84;90.0;0.0;44.77299999999991
2019-12-14 05:00:00;73.159;10040;0.0;0;33;0.0;0.0;40.159000000000006;1995.84;90.0;0.0;40.159000000000106
2019-12-14 06:00:00;69.697;9719;0.0;0;35;0.0;0.0;34.697;1995.84;90.0;0.0;34.69699999999989
2019-12-14 07:00:00;64.501;9278;0.0;0;40;0.0;0.0;24.501000000000005;1995.84;90.0;0.0;24.500999999999976
2019-12-14 08:00:00;59.129;8854;0.928;16;45;0.0032;3.8048;17.933799999999998;1995.84;90.0;0.0;17.93380000000002
2019-12-14 09:00:00;51.579;8287;10.723;187;50;0.03697586206896552;43.9643;45.5433;1995.84;90.0;0.0;45.543300000000045
2019-12-14 10:00:00;43.873;7730;20.411;355;45;0.07038275862068966;83.6851;82.5581;1995.84;90.0;0.0;82.55809999999997
2019-12-14 11:00:00;37.895;7290;25.963;451;40;0.08952758620689656;106.44830000000002;104.34330000000003;1995.84;90.0;0.0;104.34330000000023
2019-12-14 12:00:00;29.566;6645;28.749;500;35;0.09913448275862069;117.8709;112.43690000000001;1995.84;90.0;0.0;112.43689999999992
2019-12-14 13:00:00;19.947;5787;29.862;519;36;0.10297241379310344;122.43419999999999;106.38119999999998;1995.84;90.0;0.0;106.38120000000004
2019-12-14 14:00:00;11.878;4903;24.273;422;36;0.0837;99.5193;75.3973;1995.84;90.0;0.0;75.39729999999986
2019-12-14 15:00:00;6.217;4059;16.191;282;36;0.05583103448275862;66.3831;36.6001;1995.84;90.0;0.0;36.600099999999884
2019-12-14 16:00:00;2.813;3331;4.266;74;35;0.014710344827586206;17.4906;-14.6964;1981.1435999999999;89.33728354978355;0.0;0.0
2019-12-14 17:00:00;1.263;2820;0.0;0;40;0.0;0.0;-38.737;1942.4065999999998;87.5904852092352;0.0;0.0
2019-12-14 18:00:00;0.881;2637;0.0;0;47;0.0;0.0;-46.119;1896.2875999999999;85.51080447330447;0.0;0.0
2019-12-14 19:00:00;2.007;3095;0.0;0;50;0.0;0.0;-47.993;1848.2946;83.34661796536797;0.0;0.0
2019-12-14 20:00:00;4.012;3617;0.0;0;47;0.0;0.0;-42.988;1805.3066;81.40812590187589;0.0;0.0
2019-12-14 21:00:00;5.725;3961;0.0;0;40;0.0;0.0;-34.275;1771.0315999999998;79.86253607503606;0.0;0.0
2019-12-14 22:00:00;7.849;4333;0.0;0;35;0.0;0.0;-27.151;1743.8805999999997;78.63819444444444;0.0;0.0
2019-12-14 23:00:00;10.328;4698;0.0;0;28;0.0;0.0;-17.672;1726.2085999999997;77.84129689754688;0.0;0.0
2019-12-15 00:00:00;11.317;4831;0.0;0;30;0.0;0.0;-18.683;1707.5255999999997;76.99880952380951;0.0;0.0
2019-12-15 01:00:00;11.746;4877;0.0;0;30;0.0;0.0;-18.253999999999998;1689.2715999999998;76.17566738816738;0.0;0.0
2019-12-15 02:00:00;14.846;5261;0.0;0;30;0.0;0.0;-15.154;1674.1175999999998;75.49231601731601;0.0;0.0
2019-12-15 03:00:00;14.545;5226;0.0;0;30;0.0;0.0;-15.455;1658.6625999999999;74.7953914141414;0.0;0.0
2019-12-15 04:00:00;11.972;4915;0.0;0;30;0.0;0.0;-18.028;1640.6345999999999;73.98244047619048;0.0;0.0
2019-12-15 05:00:00;8.96;4503;0.0;0;33;0.0;0.0;-24.04;1616.5946;72.89838564213564;0.0;0.0
2019-12-15 06:00:00;4.959;3822;0.0;0;35;0.0;0.0;-30.041;1586.5536;71.54372294372294;0.0;0.0
2019-12-15 07:00:00;2.834;3337;0.0;0;40;0.0;0.0;-37.166;1549.3876;69.86776695526696;0.0;0.0
2019-12-15 08:00:00;2.159;3143;1.303;23;45;0.004493103448275862;5.3423;-37.4987;1511.8889;68.17680826118325;0.0;0.0
2019-12-15 09:00:00;2.518;3250;12.879;225;50;0.044410344827586205;52.8039;5.321899999999999;1517.2107999999998;68.41679292929292;0.0;0.0
2019-12-15 10:00:00;2.694;3299;22.762;396;45;0.0784896551724138;93.3242;51.01820000000001;1568.2289999999998;70.71739718614718;0.0;0.0
2019-12-15 11:00:00;2.975;3368;29.786;518;40;0.10271034482758622;122.1226;85.0976;1653.3265999999999;74.55477092352092;0.0;0.0
2019-12-15 12:00:00;3.544;3516;32.579;566;35;0.11234137931034482;133.5739;102.11790000000002;1755.4444999999998;79.15965458152958;0.0;0.0
2019-12-15 13:00:00;4.788;3788;32.029;557;36;0.11044482758620691;131.3189;100.10690000000002;1855.5513999999998;83.67385461760462;0.0;0.0
2019-12-15 14:00:00;6.238;4063;28.48;496;36;0.09820689655172414;116.768;87.006;1942.5574;87.59728535353536;0.0;0.0
2019-12-15 15:00:00;7.685;4306;21.463;374;36;0.07401034482758621;87.99830000000001;59.68330000000002;1995.84;90.0;0.0;6.400699999999915
2019-12-15 16:00:00;9.326;4556;10.182;178;35;0.03511034482758621;41.7462;16.072200000000002;1995.84;90.0;0.0;16.072200000000066
2019-12-15 17:00:00;11.239;4820;0.0;0;40;0.0;0.0;-28.761;1967.079;88.70305735930737;0.0;0.0
2019-12-15 18:00:00;11.986;4917;0.0;0;47;0.0;0.0;-35.013999999999996;1932.065;87.12414321789322;0.0;0.0
2019-12-15 19:00:00;13.89;5150;0.0;0;50;0.0;0.0;-36.11;1895.9550000000002;85.49580627705629;0.0;0.0
2019-12-15 20:00:00;17.889;5589;0.0;0;47;0.0;0.0;-29.111;1866.844;84.1830808080808;0.0;0.0
2019-12-15 21:00:00;22.111;6001;0.0;0;40;0.0;0.0;-17.889;1848.9550000000002;83.37639790764793;0.0;0.0
2019-12-15 22:00:00;24.458;6207;0.0;0;35;0.0;0.0;-10.542000000000002;1838.4130000000002;82.90101911976913;0.0;0.0
2019-12-15 23:00:00;23.375;6117;0.0;0;28;0.0;0.0;-4.625;1833.7880000000002;82.69246031746033;0.0;0.0
2019-12-16 00:00:00;23.008;6077;0.0;0;30;0.0;0.0;-6.992000000000001;1826.7960000000003;82.37716450216452;0.0;0.0
2019-12-16 01:00:00;23.425;6122;0.0;0;30;0.0;0.0;-6.574999999999999;1820.2210000000002;82.08067279942281;0.0;0.0
2019-12-16 02:00:00;23.676;6144;0.0;0;30;0.0;0.0;-6.324000000000002;1813.8970000000002;81.79549963924964;0.0;0.0
2019-12-16 03:00:00;24.075;6176;0.0;0;30;0.0;0.0;-5.925000000000001;1807.9720000000002;81.52831890331892;0.0;0.0
2019-12-16 04:00:00;24.652;6226;0.0;0;30;0.0;0.0;-5.347999999999999;1802.6240000000003;81.2871572871573;0.0;0.0
2019-12-16 05:00:00;25.395;6296;0.0;0;33;0.0;0.0;-7.605;1795.0190000000002;80.94421897546898;0.0;0.0
2019-12-16 06:00:00;27.392;6458;0.0;0;35;0.0;0.0;-7.6080000000000005;1787.4110000000003;80.6011453823954;0.0;0.0
2019-12-16 07:00:00;28.888;6582;0.0;0;40;0.0;0.0;-11.111999999999998;1776.2990000000002;80.10006313131315;0.0;0.0
2019-12-16 08:00:00;29.53;6642;0.0;0;45;0.0;0.0;-15.469999999999999;1760.8290000000002;79.40246212121214;0.0;0.0
2019-12-16 09:00:00;28.566;6563;1.845;32;50;0.006362068965517241;7.5645;-13.869500000000002;1746.9595000000002;78.77703373015873;0.0;0.0
2019-12-16 10:00:00;28.353;6546;5.474;94;45;0.018875862068965518;22.4434;5.7964000000000055;1752.7559;79.03841540404042;0.0;0.0
2019-12-16 11:00:00;35.238;7082;8.628;149;40;0.029751724137931035;35.3748;30.612799999999993;1783.3687;80.41886273448773;0.0;0.0
2019-12-16 12:00:00;38.277;7319;11.081;191;35;0.03821034482758621;45.4321;48.70910000000001;1832.0778;82.61534090909092;0.0;0.0
2019-12-16 13:00:00;39.51;7409;8.617;149;36;0.02971379310344828;35.3297;38.83969999999999;1870.9175;84.36677038239539;0.0;0.0
2019-12-16 14:00:00;39.466;7397;5.146;89;36;0.017744827586206897;21.0986;24.5646;1895.4821;85.47448142135642;0.0;0.0
2019-12-16 15:00:00;39.507;7404;2.578;44;36;0.008889655172413793;10.5698;14.076799999999999;1909.5589;86.10925775613276;0.0;0.0
2019-12-16 16:00:00;38.097;7305;0.82;14;35;0.0028275862068965515;3.3619999999999997;6.459000000000003;1916.0179;86.40051857864358;0.0;0.0
2019-12-16 17:00:00;35.48;7099;0.0;0;40;0.0;0.0;-4.520000000000003;1911.4979;86.19669462481963;0.0;0.0
2019-12-16 18:00:00;32.914;6910;0.0;0;47;0.0;0.0;-14.085999999999999;1897.4119;85.56150342712843;0.0;0.0
2019-12-16 19:00:00;32.622;6884;0.0;0;50;0.0;0.0;-17.378;1880.0339000000001;84.77786345598847;0.0;0.0
2019-12-16 20:00:00;33.677;6970;0.0;0;47;0.0;0.0;-13.323;1866.7109;84.17707882395382;0.0;0.0
2019-12-16 21:00:00;36.158;7150;0.0;0;40;0.0;0.0;-3.8419999999999987;1862.8689;84.00382846320346;0.0;0.0
2019-12-16 22:00:00;40.331;7471;0.0;0;35;0.0;0.0;5.331000000000003;1868.1998999999998;84.24422348484849;0.0;0.0
2019-12-16 23:00:00;39.376;7390;0.0;0;28;0.0;0.0;11.375999999999998;1879.5758999999998;84.75721049783549;0.0;0.0
2019-12-17 00:00:00;35.765;7125;0.0;0;30;0.0;0.0;5.765000000000001;1885.3409;85.01717622655123;0.0;0.0
2019-12-17 01:00:00;33.414;6941;0.0;0;30;0.0;0.0;3.4140000000000015;1888.7549;85.17112644300144;0.0;0.0
2019-12-17 02:00:00;31.829;6823;0.0;0;30;0.0;0.0;1.8290000000000006;1890.5838999999999;85.25360299422799;0.0;0.0
2019-12-17 03:00:00;28.433;6552;0.0;0;30;0.0;0.0;-1.5670000000000002;1889.0168999999999;85.18294101731601;0.0;0.0
2019-12-17 04:00:00;28.297;6541;0.0;0;30;0.0;0.0;-1.7029999999999994;1887.3138999999999;85.10614628427128;0.0;0.0
2019-12-17 05:00:00;26.962;6422;0.0;0;33;0.0;0.0;-6.038;1881.2758999999999;84.83386994949495;0.0;0.0
2019-12-17 06:00:00;25.292;6287;0.0;0;35;0.0;0.0;-9.707999999999998;1871.5678999999998;84.39609938672439;0.0;0.0
2019-12-17 07:00:00;23.156;6094;0.0;0;40;0.0;0.0;-16.844;1854.7238999999997;83.6365395021645;0.0;0.0
2019-12-17 08:00:00;21.257;5922;0.014;0;45;4.8275862068965517e-05;0.0574;-23.685599999999997;1831.0382999999997;82.56846590909089;0.0;0.0
2019-12-17 09:00:00;19.032;5698;3.776;65;50;0.013020689655172413;15.481599999999998;-15.486400000000003;1815.5518999999997;81.87012536075035;0.0;0.0
2019-12-17 10:00:00;19.416;5744;7.317;126;45;0.02523103448275862;29.9997;4.415700000000001;1819.9675999999997;82.06924603174603;0.0;0.0
2019-12-17 11:00:00;26.024;6345;13.483;233;40;0.04649310344827586;55.2803;41.3043;1861.2718999999997;83.93181367243866;0.0;0.0
2019-12-17 12:00:00;29.379;6623;22.446;390;35;0.07740000000000001;92.02860000000001;86.40760000000002;1947.6794999999997;87.82826028138528;0.0;0.0
2019-12-17 13:00:00;29.338;6618;22.744;395;36;0.07842758620689655;93.2504;86.58840000000001;1995.84;90.0;0.0;38.42789999999991
2019-12-17 14:00:00;27.856;6504;16.811;292;36;0.05796896551724138;68.9251;60.78110000000001;1995.84;90.0;0.0;60.781099999999924
2019-12-17 15:00:00;23.138;6093;9.181;159;36;0.03165862068965517;37.6421;24.780100000000004;1995.84;90.0;0.0;24.780099999999948
2019-12-17 16:00:00;21.009;5898;2.319;40;35;0.007996551724137931;9.5079;-4.4831;1991.3569;89.79784000721502;0.0;0.0
2019-12-17 17:00:00;18.91;5692;0.0;0;40;0.0;0.0;-21.09;1970.2669;88.84681186868687;0.0;0.0
2019-12-17 18:00:00;15.768;5364;0.0;0;47;0.0;0.0;-31.232;1939.0349;87.43844246031748;0.0;0.0
2019-12-17 19:00:00;16.695;5455;0.0;0;50;0.0;0.0;-33.305;1905.7299;85.93659361471862;0.0;0.0
2019-12-17 20:00:00;16.743;5466;0.0;0;47;0.0;0.0;-30.257;1875.4729;84.57219065656567;0.0;0.0
2019-12-17 21:00:00;12.659;5001;0.0;0;40;0.0;0.0;-27.341;1848.1319;83.33928120490621;0.0;0.0
2019-12-17 22:00:00;10.344;4700;0.0;0;35;0.0;0.0;-24.656;1823.4759000000001;82.2274485930736;0.0;0.0
2019-12-17 23:00:00;9.279;4542;0.0;0;28;0.0;0.0;-18.721;1804.7549000000001;81.38324765512267;0.0;0.0
